entity_type,name,alias_names,animagus,blood_status,boggart,gender,house,jobs,patronus,romances,species,titles,weight,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,title
characters,Tristan,[],,,,Male,,[],,[],Niffler,[],,ebbf0b55-cf37-4a31-8667-61f504575c8c,,,,,,,,,,,,,,
characters,Tristan,[],,,,Male,,[],,[],Human,[],,1ac9f569-c7b5-4b64-8408-e5034b28a07d,,,,,,,,,,,,,,
characters,Tristram Bassenthwaite,[],,,,Male,Slytherin,[],,[],Human,[],,a66ad5d5-bef0-4d16-9431-6d34c679f0b0,,,,,,,,,,,,,,
characters,Trocar,[],,,,Male,,['Teacher at Hogwarts School of Witchcraft and Wizardry'],,[],Vampire,['Professor'],,1d80ea7e-b00f-4eb7-bd43-08726b717512,,,,,,,,,,,,,,
characters,Troll at the Training Grounds,[],,,,,,[],,[],Troll,[],,59bd3685-cb55-4b92-9d5f-a5f4bde12119,,,,,,,,,,,,,,
characters,Trolley Witch,['Honeydukes Express lady'],,,Lord Voldemort,Female,,['Honeydukes Express trolley operator'],Non-corporeal,[],Human,[],,f06cf075-9db5-4d50-87d6-395e2ea93716,,,,,,,,,,,,,,
characters,Troll in the Bathroom,[],,,,,,[],,[],Mountain troll,[],,ef89ee5a-ddf0-47fa-a9fb-a0ca9caaccb4,,,,,,,,,,,,,,
characters,Troll in the Underground Chambers,[],,,,,,[],,[],Mountain Troll,[],,efaed831-0131-44b4-8643-e04bd609cf7d,,,,,,,,,,,,,,
characters,Troll who attacked the Hippogriff Club demonstration,[],,,,,,[],,[],Troll,[],,8d0adfa6-566a-4464-84a7-3144dc783df5,,,,,,,,,,,,,,
characters,Troy,[],,,,Male,,['Chaser for the Irish National Quidditch team'],,[],Human,['Chaser'],,baaab726-f0c6-4f33-918a-7563466e9346,,,,,,,,,,,,,,
characters,Troy Duvall,['Tank'],,,,Male,,['Beater and Captain for the American National Quidditch team'],,[],Human,"['Beater', 'Captain']",,31c2751c-c5c1-493d-9996-139b8b4d5bb1,,,,,,,,,,,,,,
characters,Trudy Galston,[],,,,Female,Hufflepuff,[],,[],Human,[],,6ce44b8f-2a50-4bca-9450-cf4d005d7636,,,,,,,,,,,,,,
characters,Trupti Kadam,[],,,,Female,Slytherin,[],,[],Human,[],,866c4982-2d35-4db9-b25c-71d5efd6d84d,,,,,,,,,,,,,,
characters,Tshepo Khoza,[],,,,Male,,[],,[],Human,['Chaser'],,b590e141-15ef-441b-8ae2-3ddb9dd29b64,,,,,,,,,,,,,,
characters,Tufitran d'Aubert,[],,,,Female,,[],,[],Human,['Quidditch commentator'],,99e17975-8cc2-47d2-9f09-8873367a056d,,,,,,,,,,,,,,
characters,Tufitran d'Aubert's mother,[],,,,Female,,[],,[],Human,[],,436a840a-5140-4c9e-b310-31d7de6670a4,,,,,,,,,,,,,,
characters,Tufty,[],,,,,,[],,[],Part-Kneazle cat,[],,aa02824c-93b8-4254-ad57-80c64f8be61f,,,,,,,,,,,,,,
characters,Tulip Karasu,['Little Sproutling (by Mary and Rosa Karasu)'],,Pure-blood or half-blood,An evil Merula Snyde telling her that she would never have friends,Female,Ravenclaw,['Inventor of prank devices'],,[],Human,[],,0dca8e1a-3431-4b62-8635-a9c10b77b29e,,,,,,,,,,,,,,
characters,Tulip Karasu's father,[],,,,Male,Ravenclaw,['Auror'],,[],Human,[],,0de1e6dc-6980-4e19-86fe-629a163d4205,,,,,,,,,,,,,,
characters,Tulip Karasu's mother,[],,,,Female,Ravenclaw,['Auror'],,[],Human,[],,fdb0435f-f25e-4ad8-a3bf-3245c9778711,,,,,,,,,,,,,,
characters,Two little witches,[],,,,Females,,[],,[],Humans,[],,389c8b1f-9597-4bc8-9626-e41806925206,,,,,,,,,,,,,,
characters,Tycho Dodonus,[],,,,Male,,"['Professional Seer, poet']",,[],Human,[],,9e9edb4c-4357-419a-b70c-6f136e87854b,,,,,,,,,,,,,,
characters,Tyra Teegarden,[],,,,Female,,[],,[],Human,[],,944a908a-a616-48cf-8bfa-9bd5ea057627,,,,,,,,,,,,,,
characters,Uagadou potions champion,[],,,,Male,,[],,[],Human,['Potions Champion'],,0ed6c8f8-40aa-4643-b42c-b0ca61acff35,,,,,,,,,,,,,,
characters,Uchi Akimbo,[],,,,Male,Slytherin,[],,[],Human,[],,4099377a-89dc-4acc-801d-8f788a1db704,,,,,,,,,,,,,,
characters,Ugga,[],,,,Male,,['Beater'],,[],Human,['Beater'],,6425e329-2b6a-4565-a891-4e3d7584bc70,,,,,,,,,,,,,,
characters,Ug the Unreliable,[],,,,Male,,['Con artist'],,[],Goblin,[],,26a9ea56-4d07-4b4b-adc9-55ca731ec722,,,,,,,,,,,,,,
characters,Ulick Gamp,[],,Pure-blood or half-blood,,Male,,"['Chief Warlock of the Wizengamot (before 1707)', 'Minister for Magic (1707–1718)']",,[],Human,"['Chief Warlock', 'Minister for Magic']",,4048e8af-73a5-4ad1-a95a-04e2f189ece5,,,,,,,,,,,,,,
characters,Uncle Edward,[],,,,Male,,[],,[],Poltergeist,[],,6049768b-9638-422b-a8c8-456093afb4fb,,,,,,,,,,,,,,
characters,Unctuous Osbert,[],,Pure-blood or half-blood,,Male,,['Minister for Magic (1789–1798)'],,[],Human,['Minister for Magic'],,241cf71d-0bf1-4583-938c-9dd018369729,,,,,,,,,,,,,,
characters,Undentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,e6278c47-6db9-413b-b50d-670026ff983b,,,,,,,,,,,,,,
characters,Unicorn at the Magical Creatures Reserve,[],,,,Male,,[],,[],Unicorn,[],,1101575e-d792-442b-bc7e-2952de4e98a6,,,,,,,,,,,,,,
characters,Unicorn at the Magical Creatures Reserve's mate,[],,,,Female,,[],,[],Unicorn,[],,5114ef12-d425-4296-a46d-f07ee3eb4eea,,,,,,,,,,,,,,
characters,Unicorn in the Forbidden Forest,[],,,,,,[],,[],Unicorn,[],,f7e6deb2-3431-4bd1-8f4d-015e9023879b,,,,,,,,,,,,,,
characters,Unidentfied male Death Eater during the Battle of Hogwarts (II),[],,Pure-blood or half-blood,,Male,,[],,[],Human,['Death Eater'],,947d9130-a397-4121-b0bc-e5055f12fea5,,,,,,,,,,,,,,
characters,Unidentfied man killed by an explosion in the Viaduct Courtyard,[],,,,Male,,[],,[],Human,[],,3abc9581-ea60-4a97-bb01-0512e1a39e76,,,,,,,,,,,,,,
characters,Unidentified 16th-century Potions professor,[],,,,,,['Potions Master at Hogwarts School of Witchcraft and Wizardry (c. 16th century)'],,[],Human,['Professor'],,a6d934d8-780c-4185-b4ef-8235001d6eeb,,,,,,,,,,,,,,
characters,Unidentified 1992–1993 Music professor,[],,,,Male,,['Music professor at Hogwarts School of Witchcraft and Wizardry'],,[],Human,['Professor'],,46bc3e6d-745f-4e7e-b1c4-178d83899285,,,,,,,,,,,,,,
characters,Unidentified 19th-century carriage driver,[],,,,Male,,['Carriage driver'],,[],Human,[],,16fba813-6a38-4391-8529-e8f8e174ee13,,,,,,,,,,,,,,
characters,Unidentified 19th-century Hogwarts gamekeeper,[],,,,Male,,['Gamekeeper of Hogwarts (1890s)'],,[],Human,['Gamekeeper'],,22837dd9-3b30-4ab9-ba1a-cfa53c6026e5,,,,,,,,,,,,,,
characters,Unidentified 19th-century Hogwarts student,"['Troll Dispatcher (by Ruth Singer)', 'Phineas Nigellus Black (under disguise of Polyjuice Potion)', 'Troll Slayer/Vanquisher/Whisperer (by the people of Brocburrow)']",,Pure-blood or half-blood (presumably),,,,['Shop owner'],,[],Human,[],,c56401b4-bbb3-43f7-97da-3990bf4aad10,,,,,,,,,,,,,,
characters,Unidentified 19th-century Hogwarts student's barn owl,[],,,,,,[],,[],Barn owl,[],,0bfaf0c1-541f-4551-aa56-98777249234e,,,,,,,,,,,,,,
characters,Unidentified 19th-century Hogwarts student's phoenix,[],,,,Male,,[],,[],Phoenix,[],,fb094140-6907-4d7e-9bb3-d67e8a71997d,,,,,,,,,,,,,,
characters,Unidentified 19th-century Muggle-born's mother,[],,Muggle,,Female,,[],,[],Human,[],,78f88fac-7083-4a8d-bcdb-292ef9a52e9f,,,,,,,,,,,,,,
characters,Unidentified 19th-century pure-blood mother,[],,Pure-blood,,Female,,[],,[],Human,[],,a291a2cb-3bf6-45a0-9a6d-7ac78eee7433,,,,,,,,,,,,,,
characters,Unidentified 2010s Gryffindor Girl,[],,,,Female,Gryffindor,[],,[],Human,[],,633f0aeb-7ea6-4a4c-8fe2-ebb29b4c92f5,,,,,,,,,,,,,,
characters,Unidentified 2010s Ravenclaw Girl,[],,,,Female,Ravenclaw,[],,[],Human,[],,fc2051a2-4a65-4499-8c0d-456525878992,,,,,,,,,,,,,,
characters,Unidentified acolytes,[],,,,,,[],,[],,[],,e626e6ce-397a-48f5-822a-cfeba4011cd3,,,,,,,,,,,,,,
characters,Unidentified Acromantula commander during the Battle of Hogwarts,[],,,,,,[],,[],Acromantula,[],,02f2f002-d678-4e4f-8113-7482e53ae133,,,,,,,,,,,,,,
characters,Unidentified actress,[],,Muggle,,Female,,['Actor'],,[],Human,[],,33791d1f-8c5e-4b75-abd0-fd99dd66b518,,,,,,,,,,,,,,
characters,Unidentified actress's husband,[],,Muggle,,Male,,[],,[],Human,[],,81502abe-2725-4557-bdda-aee81096ae99,,,,,,,,,,,,,,
characters,Unidentified adolescent Jackalope,[],,,,,,[],,[],Jackalope,[],,f86f7919-7055-41ee-bf17-48346fc1f5e4,,,,,,,,,,,,,,
characters,Unidentified Amulet seller,[],,,,Male,,['Amulet seller in Diagon Alley'],,[],Human,[],,79659aa6-38c9-4ef4-b1d2-37387552d3c6,,,,,,,,,,,,,,
characters,Unidentified Animagus,[],Duck (possibly),,,Male,,[],,[],Human,[],,3e592a2f-e1b1-468e-a438-cd2b0737535e,,,,,,,,,,,,,,
characters,Unidentified Appleby Arrows Chaser,[],,,,,,['Chaser for the Appleby Arrows'],,[],Human,['Chaser'],,1741bb0b-575e-4030-a927-7a0119f2e232,,,,,,,,,,,,,,
characters,Unidentified Appleby Arrows Keeper,[],,,,Male,,['Keeper for the Appleby Arrows'],,[],Human,['Keeper'],,1d4f0419-3672-4152-ab65-df21a79a8a7b,,,,,,,,,,,,,,
characters,Unidentified Appleby Arrows player,[],,,,Male,,['Quidditch player for the Appleby Arrows'],,[],Human,[],,d142ce80-60cc-4d0b-b640-42c4494baffb,,,,,,,,,,,,,,
characters,Unidentified Aranshire survivor,[],,,,,,[],,[],Human,[],,5535c952-ee8b-4351-a5a8-c6f2734283b4,,,,,,,,,,,,,,
characters,Unidentified associate of Mundungus Fletcher,[],,,,Male,,"[""Mundungus Fletcher's associate""]",,[],Human,[],,2d6f6ad7-ce59-4a68-82c4-9deed1cd76b1,,,,,,,,,,,,,,
characters,Unidentified auburn-haired centaur,[],,,,Male,,[],,[],Centaur,[],,fbceafe0-a5a3-4d13-b730-a64059c74a04,,,,,,,,,,,,,,
characters,Unidentified Augurey,[],,,,,,[],,[],Augurey,[],,355f1e1e-0b9b-47bb-9fb8-6e8cce860b27,,,,,,,,,,,,,,
characters,Unidentified Auror,[],,,,Male,,['Aurors'],,[],Human,[],,fc148f35-af44-4d95-86ff-ce62c878398b,,,,,,,,,,,,,,
characters,Unidentified Auror,[],,,,Male,,['Auror'],,[],Human,[],,683e7599-7550-4a84-aec4-98440daa1e9b,,,,,,,,,,,,,,
characters,Unidentified Aurors,[],,,,,,['Aurors'],,[],Human,[],,ac41ce34-cb0e-46a8-af1b-ef1578f4ccd2,,,,,,,,,,,,,,
characters,Unidentified Australian wizard,[],,,,Male,,[],,[],Human,[],,6a1e2729-3b46-4d58-bc8f-0cf0bff708b8,,,,,,,,,,,,,,
characters,Unidentified Azkaban escapee,[],,,,Male,,[],,[],Human,[],,0284bbe9-7be7-437f-bfa1-f5922dfc0c7c,,,,,,,,,,,,,,
characters,Unidentified balding British Ministry of Magic employee,[],,Pure-blood or half-blood (most likely),,Male,,['British Ministry of Magic worker'],,[],Human,[],,9ab9c29c-e3ee-49e1-9eb5-7804ebdc8287,,,,,,,,,,,,,,
characters,Unidentified Ballycastle Bats Chaser,[],,,,,,[],,[],,[],,41aa6ce3-8e1b-4da0-95f4-d51c86e5eefa,,,,,,,,,,,,,,
characters,Unidentified bank employee,[],,No-Maj,,Male,,['Employee at Steen National Bank'],,[],Human,[],,4dfe4eb5-2954-4b06-a449-f0d0ace6b36b,,,,,,,,,,,,,,
characters,Unidentified bank guard,[],,No-Maj,,Male,,['Security guard at Steen National Bank'],,[],Human,[],,c038e10b-9120-4f85-baaa-b9a6db4497bd,,,,,,,,,,,,,,
characters,Unidentified bearded centaur,[],,,,Male,,[],,[],Centaur,[],,28f2f35d-479d-4dba-83e6-9b74ad7b0d1d,,,,,,,,,,,,,,
characters,Unidentified Beater,[],,,,Female,,[],,[],Human,['Beater'],,96d704f0-c91b-462f-94d9-525683cba6ac,,,,,,,,,,,,,,
characters,Unidentified Beauxbatons students,[],,,,,,[],,[],,[],,72501310-e86f-4473-a27e-2530cb9de24d,,,,,,,,,,,,,,
characters,Unidentified beekeeper's son,[],,Muggle,,Male,,[],,['Unidentified medieval witch'],Human,[],,8e4a4a33-be3c-46e1-a24f-cb493eb70bf4,,,,,,,,,,,,,,
characters,Unidentified black wizard,[],,,,Male,,[],,[],Human,[],,ec7dd9d0-85aa-4cfc-a86e-53bfa7f8a2e2,,,,,,,,,,,,,,
characters,Unidentified blond twin boys,[],,,,Males,,[],,[],Humans,[],,8cb0a34e-58a0-447e-88af-900534c36665,,,,,,,,,,,,,,
characters,Unidentified bluebird,[],,,,,,[],,[],Bluebird,[],,2f2958ae-1e23-4ffb-a583-edc32df25c4b,,,,,,,,,,,,,,
characters,Unidentified boy,[],,,,Male,,[],,[],Human,[],,4f95b74d-bde1-4578-a990-a1f418b5572a,,,,,,,,,,,,,,
characters,Unidentified boy,[],,,,Male,Gryffindor,[],,[],Human,[],,fdd36e5c-afc1-4d57-b166-7790f8e5cb94,,,,,,,,,,,,,,
characters,Unidentified boy during Quidditch match,[],,,,Male,"Gryffindor, Hufflepuff or Ravenclaw",[],,[],Human,[],,fd26c0ec-17dd-4c10-aeea-aa99a8fd5f57,,,,,,,,,,,,,,
characters,Unidentified boy in the Great Hall,[],,,,Male,Slytherin (possibly),[],,[],Human,[],,4bacd6ec-fb8c-4470-9312-e0a1e4e0eeb8,,,,,,,,,,,,,,
characters,Unidentified boy in the Great Hall,[],,,,Male,Slytherin (possibly),[],,[],Human,[],,d51d784d-efc8-428d-b98f-b1f7617b7e88,,,,,,,,,,,,,,
characters,Unidentified boy in the Great Hall,[],,,,Male,Slytherin (possibly),[],,[],Human,[],,94f8aa25-b91e-4083-adaf-6722e2d151af,,,,,,,,,,,,,,
characters,Unidentified boy who attended Charm School's father,[],,,,Male,Hufflepuff,[],,[],Human,[],,77df4926-2ea7-4262-b10a-81f0a7cb97f9,,,,,,,,,,,,,,
characters,Unidentified boy with birthmark,[],,No-Maj,,Male,,[],,[],Human,[],,f17edb0d-bc30-42ad-a625-cc67b1543182,,,,,,,,,,,,,,
characters,Unidentified brown-coloured Hippogriff,[],,,,,,[],,[],Hippogriff,[],,4e256e20-662f-4cc9-9381-d63fcfbc7467,,,,,,,,,,,,,,
characters,Unidentified bushily-whiskered British Ministry of Magic employee,[],,Pure-blood or half-blood,,Male,,"['Department for the Regulation and Control of Magical Creatures employee', 'Head of the Goblin Liaison Office (possibly)']",,[],Human,[],,a892d39b-86e4-4b7c-8778-206b3c94d99c,,,,,,,,,,,,,,
characters,Unidentified bushy-haired muttering wizard,[],,,,Male,,['British Ministry of Magic employee'],,[],Human,[],,bc515a5c-7805-457e-b5ab-c37581a4204f,,,,,,,,,,,,,,
characters,Unidentified Canadian Seer,[],,,,,,[],,[],Human,[],,18980ac7-d7a4-4862-af6e-4a8b95d19692,,,,,,,,,,,,,,
characters,Unidentified centaur,[],,,,Male,,[],,[],Centaur,[],,b2f2183b-cffd-468a-8ea0-67dd7c9039c1,,,,,,,,,,,,,,
characters,Unidentified centaur with a broken leg,[],,,,Male,,[],,[],Centaur,[],,71ac704a-d2c4-466e-84a0-901d91de3d5c,,,,,,,,,,,,,,
characters,Unidentified Chaser,[],,,,Male,,[],,[],Human,['Chaser'],,2b4e26aa-b3e8-4b0b-ad68-6ecac2235a93,,,,,,,,,,,,,,
characters,Unidentified Chaser (I),[],,,,Male,,[],,[],Human,['Chaser'],,08c9813f-fc13-4029-ac7b-977bb948a6c5,,,,,,,,,,,,,,
characters,Unidentified chestnut-coloured Hippogriff,[],,,,,,[],,[],Hippogriff,[],,c4da5937-a232-4653-aaf6-1d7c4fea1e12,,,,,,,,,,,,,,
characters,Unidentified child in bubble,[],,,,Male,,['Circus performer'],,[],Human,[],,ae28375b-9759-4f93-bddc-4466dc17374b,,,,,,,,,,,,,,
characters,Unidentified children in the MACUSA headquarters,[],,,,Males and Females,,[],,[],Humans,[],,47241702-5763-4903-a1a1-7192b50e1112,,,,,,,,,,,,,,
characters,Unidentified Chinese Fireball youngling,[],,,,,,[],,[],Chinese Fireball,[],,d0b47602-8ab2-4437-863e-f9baeacbb856,,,,,,,,,,,,,,
characters,Unidentified clown,[],,,,Male,,['Clown'],,[],Human,[],,239c10c1-e75f-4d49-be5a-f16a20745413,,,,,,,,,,,,,,
characters,Unidentified clumsy Hogwarts violist,[],,,,Male,,[],,[],Human,[],,9edd1860-d835-4cb8-945a-6762981952f7,,,,,,,,,,,,,,
characters,Unidentified Committee for the Disposal of Dangerous Creatures member,[],,,,Male,,['Member of the Committee for the Disposal of Dangerous Creatures'],,[],Human,[],,11a8d5f3-6955-4c7c-be11-9301b593c2b3,,,,,,,,,,,,,,
characters,Unidentified Common Welsh Green,[],,,,,,[],,[],Common Welsh Green,[],,75c8ecb6-90e3-41ca-b184-0d9e24a6c359,,,,,,,,,,,,,,
characters,Unidentified Cornish wizard,[],,,,Male,,['Breeder'],,[],Human,[],,95b51239-4ade-443f-a555-ac0d58745012,,,,,,,,,,,,,,
characters,Unidentified Cornish wizard,[],,,,Male,,['Breeder'],,[],Human,[],,40e078d0-92b8-48bd-abc0-85989edb5c68,,,,,,,,,,,,,,
characters,Unidentified Customs official,[],,No-Maj,,Male,,['Customs official for New York'],,[],Human,[],,96731430-91f5-42ee-96a9-734d29b0d6c9,,,,,,,,,,,,,,
characters,Unidentified Customs official (II),[],,No-Maj,,Male,,['Customs Officer'],,[],Human,[],,f67cf493-7ca4-48db-8682-4e008a2be1db,,,,,,,,,,,,,,
characters,Unidentified Daily Prophet journalist,[],,,,Female,,['Journalist for the Daily Prophet'],,[],Human,[],,23a8b7d3-65f9-484a-a353-1c4946cb3eb5,,,,,,,,,,,,,,
characters,Unidentified daughter,[],,No-Maj,,Female,,[],,[],Human,[],,7f9ceb2b-8264-45b5-914f-3aaf638f4af1,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,481d7e9c-103c-4313-be09-ed94b0fad906,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or Half-blood,,Male,,[],,[],Human,['Death Eater'],,ef1918bd-1909-4a56-b618-dbc0137bdc8a,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure blood or half-blood,,Male,,[],,[],Human,['Death Eater'],,c686335f-015f-45d5-aa35-53f425d53df5,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or Half-blood,,Male,,[],,[],Human,['Death Eater'],,55e292bd-f2d1-4458-b0ff-3dddafc88d26,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,9ecdd676-7cc9-423a-8ded-d1ef584cb0a3,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,215ce0b0-fa29-4dc6-a901-26cece658713,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,5294949d-bc23-405a-8dea-f96a14f08a2e,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,19c312ee-77f4-4ab7-af6e-3b0ae0aa6b7d,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,cca4ffed-c1b9-44e5-94ca-b27c3ec7b3e7,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,45d1d1b8-1a8c-4183-8995-2ce1c8b1db01,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,dbc4c44f-e5b7-4517-8a32-5b604127814f,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood (most likely),,Male,,[],,[],Human,[],,d9baffc6-f0ad-4d40-bf14-98507427e6d7,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,,,Male,Slytherin (possibly),[],,[],Human,[],,49c38435-2b95-43af-b370-8c2817dcac86,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,,,Male,,[],,[],Human,[],,95c5f84e-4e17-4fd7-afa1-28ad3b11e8fb,,,,,,,,,,,,,,
characters,Unidentified Death Eater,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,0337cf14-77b7-43d8-a33c-9025b800cb76,,,,,,,,,,,,,,
characters,Unidentified Death Eater duelled by Kingsley Shacklebolt,[],,,,Male,,[],,[],Human,[],,32a0f277-77dc-4f46-95cc-23839f6ba1db,,,,,,,,,,,,,,
characters,Unidentified Death Eater in the Forbidden Forest,[],,Pure-blood or Half-blood,,Male,Slytherin (possibly),[],,[],Human,['Death Eater'],,b5f7b72b-1fa6-472c-b4ab-5a0dd1843583,,,,,,,,,,,,,,
characters,Unidentified Death Eater knocked out by Alastor Moody,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,f15a5c72-ef5a-4800-b97f-a123233ba64a,,,,,,,,,,,,,,
characters,Unidentified Death Eater outside Gringotts,[],,Pure-blood or Half-blood,,,,[],,[],Human,[],,0d99b8f7-ba5f-4568-9c65-71a7f31ee843,,,,,,,,,,,,,,
characters,Unidentified Death Eaters,[],,Pure-blood or half-blood,,,,[],,[],Human,[],,0cb74232-59c2-41a4-a01e-20340ed2d922,,,,,,,,,,,,,,
characters,Unidentified Death Eater who was Stunned by Harry Potter,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,75bcd491-7207-4a7a-8dd9-16b0d2f7c1b5,,,,,,,,,,,,,,
characters,Unidentified debtor,[],,,,,,[],,[],Human,[],,fdac8df2-316a-4c54-bd55-fb0726e37182,,,,,,,,,,,,,,
characters,Unidentified deceased Hippogriff,[],,,,,,[],,[],Hippogriff,[],,08f07fd6-c4eb-4e77-8866-fbf145b8d483,,,,,,,,,,,,,,
characters,Unidentified Demiguise,"['Butterscotch Bandit', 'Prank Plunderer', 'Mallowsweet Marauder', 'Sugar Shoplifter (possibly)', 'Candy Crook (possibly)', 'Sweet Tooth Thief (possibly)']",,,,,,[],,[],Demiguise,[],,65f8f280-e6bf-4157-9d71-bce6bf4275ab,,,,,,,,,,,,,,
characters,Unidentified dog,[],,,,,,[],,[],Dog,[],,0858256b-0306-45da-bc9a-2740a743446b,,,,,,,,,,,,,,
characters,Unidentified dragon,[],,,,,,[],,[],Dragon,[],,2ef5dd4b-f62f-40d3-99eb-187d7dda3e0d,,,,,,,,,,,,,,
characters,Unidentified dragon breeder,[],,,,Male,,['Dragon breeder'],,[],Human,[],,026a18fb-6237-455a-9bf8-49162089ed13,,,,,,,,,,,,,,
characters,Unidentified dragon dealer,[],,,,Male,,['Dragon dealer'],,[],Human,[],,a91b172f-1826-4b2c-a32b-ba0e58d71ca6,,,,,,,,,,,,,,
characters,Unidentified dragon dealer's Ukrainian Ironbelly,[],,,,,,[],,[],Dragon (Ukrainian Ironbelly),[],,60b3e07b-941a-4327-8828-1c11b8b3e1c3,,,,,,,,,,,,,,
characters,Unidentified dragon keepers,[],,,,"Males, Females",,"['Dragon keepers', 'Dragonologists']",,[],Humans,[],,88263caf-0d47-46c6-b333-40f79ef2322e,,,,,,,,,,,,,,
characters,Unidentified dragonologist,[],,,,Female,,['Dragonologist'],,[],Human (werewolf),[],,6a5154f1-e956-4039-b9f1-9d6284ffe694,,,,,,,,,,,,,,
characters,Unidentified Dugbog,[],,,,,,[],,[],Dugbog,[],,2c5d6844-9ec2-4471-8505-66554a122ac5,,,,,,,,,,,,,,
characters,Unidentified dumpy Wizengamot member with a large black moustache,[],,,,Male,,[],,[],Human,[],,f8751978-04cf-4bd5-a57d-07c7dda66502,,,,,,,,,,,,,,
characters,Unidentified dun-coloured centaur,[],,,,Male,,[],,[],Centaur,[],,63f5a9a3-1a01-4a18-a3ba-f0b064cef9b1,,,,,,,,,,,,,,
characters,Unidentified Durmstrang students,[],,,,,,[],,[],,[],,acb68677-c0b4-47e3-88fb-00d540cd920e,,,,,,,,,,,,,,
characters,Unidentified dustman,[],,Muggle,,Male,,['Dustman'],,[],Human,[],,dbd290bd-fe7b-4d2a-8fc5-3b8358267743,,,,,,,,,,,,,,
characters,Unidentified examiner with a wart on his nose,[],,,,Male,,['Examiner for the Wizarding Examinations Authority'],,[],Human,[],,a74b015f-9bcc-4d22-9e9a-161a0270ee17,,,,,,,,,,,,,,
characters,Unidentified executioner,[],,,,Female,,['Executioner for the Magical Congress of the United States of America'],,[],Human,[],,c25258ea-4ab0-4a27-83b3-6a5b3e11ee3d,,,,,,,,,,,,,,
characters,Unidentified executioner,[],,,,Male,,['Executioner for the Magical Congress of the United States of America'],,[],Human,[],,564a2719-a3f4-40be-8d38-3add3bedf652,,,,,,,,,,,,,,
characters,Unidentified falling man,[],,,,Male,,[],,[],Human,[],,a86e3d0b-88b1-41da-93ba-d8cb6db168df,,,,,,,,,,,,,,
characters,Unidentified female Antipodean Opaleye,[],,,,Female,,[],,[],Dragon (Antipodean Opaleye),[],,710c914e-722b-43ca-8c00-df2d4ca5d506,,,,,,,,,,,,,,
characters,Unidentified female Antipodean Opaleye,[],,,,Female,,[],,[],Antipodean Opaleye,[],,bc7b6bc8-0a22-4afd-853e-825bebc42dd1,,,,,,,,,,,,,,
characters,Unidentified female Chinese Fireball,[],,,,Female,,[],,[],Chinese Fireball,[],,c9da14d1-4f2f-4072-bfcb-7cda926e638e,,,,,,,,,,,,,,
characters,Unidentified female Common Welsh Green,[],,,,Female,,[],,[],Common Welsh Green,[],,1a95c895-cbfb-4e0b-9b50-b3a80b8ea692,,,,,,,,,,,,,,
characters,Unidentified female customer in Kowalski Quality Baked Goods,[],,No-Maj,,Female,,[],,[],Human,[],,d4af8f43-5bce-4770-9ff2-3a88580f242d,,,,,,,,,,,,,,
characters,Unidentified female Death Eater,[],,Pure-blood or half-blood,,Female,,[],,[],Human,[],,4490008d-e617-40d3-b254-1009bb5319ed,,,,,,,,,,,,,,
characters,Unidentified female Death Eater,[],,,,Female,,[],,[],Human,[],,b6da84b4-e0c0-4ae5-8b8c-c914f5e7be35,,,,,,,,,,,,,,
characters,Unidentified female Death Eater,[],,Pure-blood or Half-blood,,Female,Slytherin (possibly),[],,[],Human,[],,a64c10eb-a574-4365-be43-df458e93b627,,,,,,,,,,,,,,
characters,Unidentified female Headmistress,[],,,,Female,,['Headmistress of Hogwarts School of Witchcraft and Wizardry (formerly)'],,[],Human,[],,f0bfd066-8dbf-470a-8f14-7c4593647092,,,,,,,,,,,,,,
