entity_type,name,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
characters,Unidentifield Hufflepuff girl (I),unidentified-hufflepuff-member-of-dumbledore-s-army,[],,,,Between 1 September 1979 and 31 August 1980,,Brown,[],Female,Brown,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/e/ec/Hufflepuff_girl_OOTPF.PNG,[],,British or Irish,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Hufflepuff_member_of_Dumbledore's_Army,cbb34507-319c-49cc-932f-2934d401dc17,,,,,,,,,,,,,,,,,,,,
characters,Unidentifield Hufflepuff girl (V),unidentified-hufflepuff-girl-v,[],,,Snake (possibly),"between 1 September  1896 and 31 August 1897, likely",,,[],Female,Blonde,,Hufflepuff,https://static.wikia.nocookie.net/harrypotter/images/8/8b/Hufflepuff_girl_FB2.jpg,[],,British or Irish,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Hufflepuff_girl_(V),a01e159a-7867-4b28-a97d-ce24c99c59ee,,,,,,,,,,,,,,,,,,,,
characters,Unnamed Kwidditch players,unnamed-kwidditch-players,[],,,,c. 11th centuryEngland,,,[],Males,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unnamed_Kwidditch_players,ac497fc6-16f3-491f-830d-f94496907781,,,,,,,,,,,,,,,,,,,,
characters,Urgruff the Unwary,urgruff-the-unwary,[],,,,,Before 1990,,[],Male,,,,,['Goldsmith'],,British,,[],,Goblin,[],[],,https://harrypotter.fandom.com/wiki/Urgruff_the_Unwary,7ec8d5c8-fdd0-4663-8c3e-d89daeddbab4,,,,,,,,,,,,,,,,,,,,
characters,Urg the Unclean,urg-the-unclean,[],,,,c. 18th century,,,[],Male,White,,,https://static.wikia.nocookie.net/harrypotter/images/b/b3/Urg_the_Unclean.jpg,['Goblin rebel leader'],,,,[],Tan,Goblin,[],[],,https://harrypotter.fandom.com/wiki/Urg_the_Unclean,62e4623e-f43c-40bb-bce2-f54268f2f544,,,,,,,,,,,,,,,,,,,,
characters,Uric Oapley,uric-oapley,[],,,,,Before 1991,,[],Male,White,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/4/41/Uric_Oapberg.jpg,['Head of Gryffindor House (? - before 1991)'],,British or Irish,,[],Light,Human,['Head of Gryffindor House'],[],,https://harrypotter.fandom.com/wiki/Uric_Oapley,bc419355-726f-4862-9f9a-abb4e271181c,,,,,,,,,,,,,,,,,,,,
characters,Uric the Oddball,uric-the-oddball,[],,,,982 or later,Middle Ages,Blue,[],Male,White,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/e/e6/Uric_the_Oddball_HM.png,[],,British or Irish,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Uric_the_Oddball,14370a4f-dd74-45e8-97ba-ce66128aad31,,,,,,,,,,,,,,,,,,,,
characters,Urquhart,urquhart,[],,,,Between 1 September 1978 and 31 August 1984,,,['Elphinstone Urquart (possible relative)'],Male,,,Slytherin,,[],,British or Irish,,[],,Human,"['Quidditch Captain', 'Chaser']",[],,https://harrypotter.fandom.com/wiki/Urquhart,45e80287-913d-4e98-989f-601f4a43230e,,,,,,,,,,,,,,,,,,,,
characters,Urquhart Rackharrow,urquhart-rackharrow,[],,,,1612,1697 (aged 84–85),,[],Male,,,,,['Healer'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Urquhart_Rackharrow,5c19220f-279c-4fde-83dd-eaf8671aac2f,,,,,,,,,,,,,,,,,,,,
characters,Ursula Black (née Flint),ursula-flint,[],,Pure-blood,,Before 1877,Between 1889 and 1995,,"['Phineas Nigellus Black (husband) †', 'Sirius Black (II) (son) †', 'Phineas Black (son) †', 'Arcturus Black (II) (son) †', 'Belvina Burke (née Black) (daughter) †', 'Cygnus Black (II) (son) †', 'Sirius Black (I) (brother-in-law) †', 'Elladora Black (sister-in-law) †', 'Iola Hitchens (sister-in-law)', 'Bob Hitchens (brother-in-law by marriage)', 'Hesper Black (née Gamp) (daughter-in-', 'Lysandra Black (née Yaxley) (daughter-in-law)', 'Herbert Burke (son-in-law)', 'Violetta Black (née Bulstrode (daughter-in-law)', 'Arcturus Black (III) (grandson) †', 'Lycoris Black (granddaughter) †', 'Regulus Black (I) (grandson) †', 'Pollux Black (grandson) †', 'Cassiopeia Black (granddaughter) †', 'Callidora Longbottom (née Black) (granddaughter) †', 'Marius Black (grandson) †', 'Cedrella Weasley (née Black) (granddaughter) †', 'Charis Crouch (née Black) (granddaughter) †', 'Dorea Potter (née Black) (granddaughter) †', 'Two grandsons', 'Granddaughter', 'Josephina Flint (possible relative)', 'Marcus Flint (possible relative)', 'Flint family', 'House of Black (in-laws/descendants)']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/0/0b/Ursula_Flint.png,[],Married or widowed,British,,['Phineas Nigellus Black (husband) †'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Ursula_Flint,5477efc9-feb9-4f71-aa03-5163ca59d4c4,,,,,,,,,,,,,,,,,,,,
characters,Ursula Penkridge,ursula-penkridge,[],,,,31 August 1982 or earlier,,Brown,[],Female,Blonde,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/2/28/Ursula_Penkridge.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Ursula_Penkridge,13febfd3-4099-4755-b33b-92d9e4e2f93f,,,,,,,,,,,,,,,,,,,,
characters,Vaisey,vaisey,[],,,,31 August 1984 or earlier,,,[],Male,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/8/89/Vaisey.jpg,[],,British or Irish,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Vaisey,5afddd9d-5a5b-4428-a900-ae723e55e5f6,,,,,,,,,,,,,,,,,,,,
characters,Valentina Vázquez,valentina-vazquez,[],,,,"Before 1997 (most likely), Argentina",,,[],Female,,,,,['President of the Argentinian Council of Magic'],,Argentinian,,[],,Human,['President'],[],,https://harrypotter.fandom.com/wiki/Valentina_Vázquez,f9181075-2110-4324-b4e2-6e8549612e85,,,,,,,,,,,,,,,,,,,,
characters,Valeria Myriadd,valeria-myriadd,[],,,,In or prior to 1952,Prior to 1991,,[],Female,Black,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/a/a7/ValeriaMyriadd.png,['Head of Gryffindor House'],,British or Irish,,[],White,Human,"['Professor', 'Head of Gryffindor House']",[],,https://harrypotter.fandom.com/wiki/Valeria_Myriadd,b040a65e-fdef-4742-8ea1-59494568c25c,,,,,,,,,,,,,,,,,,,,
characters,Valmai Morgan,valmai-morgan,[],,,,1982 or earlier,,,"['Elsie Morgan (possible relative)', 'Iona Morgan (possible relative)', 'Gwendolyn Morgan (possible relative)', 'Morgan family']",Female,,,,,['Chaser for the Holyhead Harpies'],,,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Valmai_Morgan,219e7b8a-2ec0-4d88-b6f8-49ed07e118f9,,,,,,,,,,,,,,,,,,,,
characters,Vampire in Minsk,vampire-in-minsk,[],,,,,,,[],,,,,,[],,,,[],,Vampire,[],[],,https://harrypotter.fandom.com/wiki/Vampire_in_Minsk,d6388360-dadd-491f-9b5d-8a46353159a0,,,,,,,,,,,,,,,,,,,,
characters,Van Winkle,van-winkle,[],,"Pure-blood, Half-blood, Muggle-born or Muggle",,,,,[],Male,,,,,[],,British or Irish (possibly),,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Van_Winkle,8f77fe0a-341e-407a-a838-e23cc6b31367,,,,,,,,,,,,,,,,,,,,
characters,Vargot,vargot,[],,,,,1762,,[],Male,,,,,['Rebel activist (possibly)'],,,,[],,Goblin or house-elf,[],[],,https://harrypotter.fandom.com/wiki/Vargot,4bc7d65c-ca30-41c7-bfe8-3c8f19b6bd89,,,,,,,,,,,,,,,,,,,,
characters,Vasco Santini,vasco-santini,[],,,,Before 1977,,Brown,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/1/15/Santini.jpg,['Beater for the Spanish National Quidditch team'],,Spanish,,[],White (Tanned),Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Vasco_Santini,7e4d04e4-842e-4642-bbd5-44fcd38993b0,,,,,,,,,,,,,,,,,,,,
characters,Vasil Stena,vasil-stena,[],,Pure-blood,,20th century,,,[],Male,Blonde,,,,[],,,,[],Fair,Human,['Keeper'],[],,https://harrypotter.fandom.com/wiki/Vasil_Stena,aefa6d73-2bac-49b0-b0a7-94add391cef1,,,,,,,,,,,,,,,,,,,,
characters,Vasily Dimitrov,vasily-dimitrov,[],,,,"Before 1977, Bulgaria (possibly)",,Green,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/b/b2/Vasily_Dimitrov.png,['Chaser and Captain for the Bulgarian National Quidditch team (formerly)'],,Bulgarian,,[],White,Human,"['Chaser', 'Quidditch Captain']",[],,https://harrypotter.fandom.com/wiki/Vasily_Dimitrov,f1683c8d-e30e-4953-bfce-825f5bde4415,,,,,,,,,,,,,,,,,,,,
characters,Vaults Guardian,vaults-guardian,[],,,,Before 1992,,Yellow,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/9/99/VaultsGuardian.png,[],,,,[],Grey,Giant Fire Crab,[],[],,https://harrypotter.fandom.com/wiki/Vaults_Guardian,59b3eb41-010a-47d7-987f-23cec56412aa,,,,,,,,,,,,,,,,,,,,
characters,Vega's parents,vega-s-parents,[],,,,,,,['Vega (child)'],"Female, male",,,,,[],Married,,,[],,Humans,[],[],,https://harrypotter.fandom.com/wiki/Vega's_parents,41875833-b4e7-4848-a01e-658b94788fd0,,,,,,,,,,,,,,,,,,,,
characters,Vekey,vekey,[],,,,,,,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/c/c7/Vekey.jpg,['Hogwarts kitchens worker'],,British,,[],Light,House-elf,[],[],,https://harrypotter.fandom.com/wiki/Vekey,2b63cdba-cb4d-43a1-b4bb-c560514d43ef,,,,,,,,,,,,,,,,,,,,
characters,Venusia Crickerly,venusia-crickerly,[],,Pure-blood or half-blood,,Pre-1886,1912,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/d/d0/Venusia_Crickerly_WWHP.png,"['Auror (pre-1903)', 'British Minister for Magic (1903–1912)']",,British,,[],,Human,['Minister for Magic'],[],,https://harrypotter.fandom.com/wiki/Venusia_Crickerly,3216ee77-38cb-4b63-b7d2-c16f3c6e5019,,,,,,,,,,,,,,,,,,,,
characters,Verinha Matuck,verinha-matuck,[],,,,,,,[],Female,,,,,['Writer for Le Cri de la Gargouille'],,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Verinha_Matuck,114f6039-e3a4-44a9-85fe-d23c8af9deac,,,,,,,,,,,,,,,,,,,,
characters,Verity,verity,[],,,,In or prior to 1979,,,[],Female,Blonde,,,https://static.wikia.nocookie.net/harrypotter/images/1/1a/Verity.png,"[""Shop assistant at Weasleys' Wizard Wheezes""]",,British,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Verity,3c232a15-94f8-421d-a246-8fcc6cb401b9,,,,,,,,,,,,,,,,,,,,
characters,Vernon Dursley,vernon-dursley,[],,Muggle,,In or before 1961,,,"['Mother', 'Marjorie Dursley (older sister)', 'Petunia Dursley (née Evans) (wife) †', 'Dudley Dursley (son)', 'Father-in-law †', 'Mother-in-law †', 'Lily Potter (I) (née Evans) (sister-in-law) †', 'James Potter (I) (brother-in-law by marriage) †', 'Harry Potter (nephew by marriage)', 'Two grandchildren', 'Dursley family', 'Evans family (in-laws)']",Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/9/9e/Vernon_Dursley_HP5.jpg,['Director at Grunnings'],Widowed,English,,['Petunia Dursley (wife) †'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Vernon_Dursley,38be6f3e-64ec-428c-a2e2-7dc3f973bc27,,,,,,,,,,,,,,,,,,,,
characters,Vernon Dursley's secretary,vernon-dursley-s-secretary,[],,Muggle,,,,,[],Female,,,,,['Secretary of Vernon Dursley at Grunnings'],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Vernon_Dursley's_secretary,2c3195a6-fc4c-4f7a-b3d6-50440d131c1d,,,,,,,,,,,,,,,,,,,,
characters,Veronica Heap,veronica-heap,[],,,,,,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/1/1e/Vheap.png,[],,,,[],,,[],[],,https://harrypotter.fandom.com/wiki/Veronica_Heap,3c016b4c-f996-48d1-be0f-e928b247b13e,,,,,,,,,,,,,,,,,,,,
characters,Veronica Smethley,veronica-smethley,[],,,,,,,[],Female,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Veronica_Smethley,096c3bb6-fbe3-4c31-8f79-b4a3f2bdb72c,,,,,,,,,,,,,,,,,,,,
characters,Veronica Vexmoor,veronica-vexmoor,[],,,,,,,"['Cordelia Vexmoor (older sister)', 'Vexmoor family']",Female,Brown,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Veronica_Vexmoor,678c432e-5e5e-4b13-a98f-73502f588ab3,,,,,,,,,,,,,,,,,,,,
characters,Verucca Buckthorn-Snyde,verucca-buckthorn-snyde,"['Director', 'Reginald Cattermole (disguised)', 'Amos Diggory (disguised)', 'Nymphadora Tonks (disguised)', 'Wilkie Twycross (disguised)']",,Pure-blood or half-blood,,,,Variable (biologically brown),"['Brother-in-law', 'Sister', 'Merula Snyde (niece)', 'Snyde family', 'Buckthorn family (in-laws)']",Female,Variable (biologically white streaked with amber),,,https://static.wikia.nocookie.net/harrypotter/images/5/51/Verucca_Buckthorn.PNG,[],Married,,,[],Variable (biologically pale),Human,['Madam'],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Verucca_Buckthorn-Snyde,7c2c37b6-5e69-42a7-b5a8-bf3dfd16655a,,,,,,,,,,,,,,,,,,,,
characters,V. Hahn,v-hahn,[],,Muggle,,,,,[],,,,,,['Antiques dealer'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/V._Hahn,42fa493f-4593-45d5-86fc-53a66c8a64f7,,,,,,,,,,,,,,,,,,,,
characters,Vibes Twins,vibes-twins,[],,,,Before 1993,,,[],Females,,,,,['Musicians'],,,,[],,Humans,[],[],,https://harrypotter.fandom.com/wiki/Vibes_Twins,8bc78f2f-370c-405b-abd5-c9fdddbdb4f0,,,,,,,,,,,,,,,,,,,,
characters,Vicência Santos,vicencia-santos,[],,,,Before 1932,,,"['Rafael Santos (possibly)', 'Santos family']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/1/13/Vicencia_Santos.png,"['Brazilian Minister for Magic', 'Supreme Mugwump of the International Confederation of Wizards (1932-?)']",,Brazilian,,[],,Human,"['Minister for Magic', 'Supreme Mugwump']","['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Vicência_Santos,8058e199-f734-447c-ba09-ed5c233e5e80,,,,,,,,,,,,,,,,,,,,
characters,Vic Groundswell,vic-groundswell,[],,,,Between 1 September 1990 and 31 August 1997,,Brown,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/9/9f/Vic_Groundswell_MA.png,[],,British or Irish,,[],Dark,Human,[],[],,https://harrypotter.fandom.com/wiki/Vic_Groundswell,506f77a0-afee-41ad-b3c4-c7e48d83fe08,,,,,,,,,,,,,,,,,,,,
characters,Vicky Bishopper,vicky-bishopper,[],,,,Between 1 September 1713 and 31 August 1716,,,[],Female,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/7/76/Vicky_Bishopper.png,[],,British or Irish,,[],,Human,['Quidditch Captain'],[],,https://harrypotter.fandom.com/wiki/Vicky_Bishopper,2a86e673-6113-4e90-a599-cd87919d73ec,,,,,,,,,,,,,,,,,,,,
characters,Vicky Frobisher,vicky-frobisher,[],,,,Before 31 August 1984,,,[],Female,,,Gryffindor,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Vicky_Frobisher,9d74e310-d1b4-4923-8380-e3de3a040753,,,,,,,,,,,,,,,,,,,,
characters,Victoire Weasley,victoire-weasley,[],,Half-breed (one-eighth Veela),,"2 May, between 2000 and 2002",,,"['William Weasley (father)', 'Fleur Weasley (née Delacour) (mother)', 'Dominique Weasley (younger sister)', 'Louis Weasley (younger brother)', 'Arthur Weasley (paternal grandfather)', 'Molly Weasley (née Prewett) (paternal grandmother)', 'Maternal grandfather', 'Apolline Delacour (maternal grandmother)', 'Charles Weasley (paternal uncle)', 'Percy Weasley (paternal uncle)', 'Fred Weasley (paternal uncle) †', 'George Weasley (paternal uncle)', 'Ronald Weasley (paternal uncle)', 'Ginevra Potter (née Weasley) (paternal aunt)', 'Gabrielle Delacour (maternal aunt)', 'Audrey Weasley (paternal aunt by marriage)', 'Angelina Weasley (née Johnson) (paternal aunt by marriage)', 'Hermione Granger (paternal aunt by marriage)', 'Harry Potter (paternal uncle by marriage)', 'Padma Patil (paternal aunt by marriage in alternate timeline)', 'Molly Weasley (II) (paternal first cousin)', 'Lucy Weasley (paternal first cousin)', 'Fred Weasley (II) (paternal first cousin)', 'Roxanne Weasley (paternal first cousin)', 'Rose Granger-Weasley (paternal first cousin)', 'Hugo Granger-Weasley (paternal first cousin)', 'James Potter (II) (paternal first cousin)', 'Albus Potter (paternal first cousin)', 'Lily Potter (II) (paternal first cousin)', 'Panju Weasley (paternal first cousin in alternate timeline)', 'Matilda Weasley (possible relative)', 'G. Weasley (possible relative)', 'Garreth Weasley (possible relative)', 'Possible relative', 'Possible relatives', 'Hector Weasley (possible relative)', 'Weasley family (paternal family)', 'Delacour family (maternal family)']",Female,Blonde,,,https://static.wikia.nocookie.net/harrypotter/images/a/a1/Victoire_Weasley.png,[],,British or Irish,,['Edward Lupin (boyfriend)'],,Part-human/one-eighth-Veela,[],[],,https://harrypotter.fandom.com/wiki/Victoire_Weasley,5c45fb0a-d335-42c7-a8df-06c811d365c4,,,,,,,,,,,,,,,,,,,,
characters,Victor,victor,[],,,,Before 1932,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/2/21/Victor_SOD.jpeg,['French Minister for Magic (c. 1932)'],,French,,[],,Human,['Minister for Magic'],[],,https://harrypotter.fandom.com/wiki/Victor,1b79b50a-52b9-4bf3-8cd4-a21744a51e97,,,,,,,,,,,,,,,,,,,,
characters,Victor Gridley,victor-gridley,[],,,,,,Black,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/f/f1/Victor_Gridley_MA.jpg,[],,,Bird,[],Light,Human,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Victor_Gridley,bfa05287-bd31-4610-acae-543cb71cd536,,,,,,,,,,,,,,,,,,,,
characters,Victor Gridley's Dementors,victor-gridley-s-dementors,[],,,,Amortal,Amortal,,[],At least one male,,,,https://static.wikia.nocookie.net/harrypotter/images/7/76/Victor_Gridley%27s_Dementor.PNG,[],,,,[],,Dementors,[],[],,https://harrypotter.fandom.com/wiki/Victor_Gridley's_Dementors,e8483d8b-4e66-498f-81ae-5254e3836ba7,,,,,,,,,,,,,,,,,,,,
characters,Victoria,victoria,[],,Muggle,,24 May 1819,22 January 1901 (aged 81),,"['George III (grandfather) †', 'William the Conqueror (ancestor) †', 'Henry VII (ancestor) †', 'Elizabeth II (descendant) †', 'British royal family']",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/4/4a/Queen_Victoria_Portrait.jpg,['Queen of the United Kingdom of Great Britain and Ireland'],,,,[],,Human,['Queen'],[],,https://harrypotter.fandom.com/wiki/Victoria,e6fbffe1-28d3-4c8a-af6f-9259f0a95ead,,,,,,,,,,,,,,,,,,,,
characters,Victor Ketsueki,victor-ketsueki,['Handsome Victor'],,,,Between 1 September 1972 and 31 August 1973,,Brown,[],Male,Black,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/9/9e/Victor_Ketsueki_HM8.png,['Spokesperson for the Society for the Tolerance of Vampires'],,British or Irish,,[],Light,"Human (formerly), Vampire",[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Victor_Ketsueki,e2856d13-8971-41de-97c6-6f46739d14c5,,,,,,,,,,,,,,,,,,,,
characters,Victor Kidd,victor-kidd,[],,,,Between 1 September 1998 and 31 August 1999,,Blue,"['Wilfred Kidd Senior (possible relative)', 'Wilfred Levi Kidd (possible relative)', 'Kidd family']",Male,Light brown,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/f/f4/Victor_Kidd_MA.png,[],,British or Irish,,[],White,Human,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Victor_Kidd,beca0be7-4d94-4e26-ba92-df44ef3522a0,,,,,,,,,,,,,,,,,,,,
characters,Victor Rojas,victor-rojas,[],,,,20th century,,,[],Male,,,,,['Chaser for the Mexican National Quidditch team'],,Mexican,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Victor_Rojas,848f4305-63e4-4c64-926f-19985d00621b,,,,,,,,,,,,,,,,,,,,
characters,Victor Rookwood,victor-rookwood,[],,Pure-blood or half-blood,,1868 or earlier,"1891, Highlands, Scotland, Great Britain",,"['Father †', 'Charles Rookwood (ancestor)', 'Augustus Rookwood (descendant)', 'Rookwood family']",Male,Dark,,,https://static.wikia.nocookie.net/harrypotter/images/d/d5/Victor_Rookwood_HL.png,[],,British,,[],Light,Human,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Victor_Rookwood,6f177e1b-c7f9-4e7e-af3f-5f9e4e5dce91,,,,,,,,,,,,,,,,,,,,
characters,Victor Rookwood's father,victor-rookwood-s-father,[],,Pure-blood or half-blood (possibly),,,Before 1890,,"['Victor Rookwood (son) †', 'Charles Rookwood (ancestor) ', 'Augustus Rookwood (descendant)', 'Rookwood family']",Male,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Victor_Rookwood's_father,b6b8e074-64d5-4044-bacf-9ee0041b27dc,,,,,,,,,,,,,,,,,,,,
characters,Viggo Victor,viggo-victor,[],,Pure-blood,,29 December 1996,,Grey,"['Father', 'Grandfather', 'Victor family']",Male,Red,,Horned Serpent,https://static.wikia.nocookie.net/harrypotter/images/d/d7/Viggo_Victor.jpeg,[],,,,[],White,Human,[],"[""13', Red oak, Horned Serpent horn""]",,https://harrypotter.fandom.com/wiki/Viggo_Victor,7e3013fe-f854-42c3-acf7-9e4f0b422449,,,,,,,,,,,,,,,,,,,,
characters,Viggo Victor's father,viggo-victor-s-father,[],,Pure-blood,,Long before 29 December 1996,,,"['Father', 'Viggo Victor (son)', 'Victor family']",Male,,,,,[],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Viggo_Victor's_father,2491ebfe-a650-4120-b612-070aff46050f,,,,,,,,,,,,,,,,,,,,
characters,Viggo Victor's grandfather,viggo-victor-s-grandfather,[],,Pure-blood,,Long before 29 December 1996,,,"['Son', 'Viggo Victor (grandson)', 'Victor family']",Male,,,,,['Leader'],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Viggo_Victor's_grandfather,dc759bda-1f41-4d05-8e49-ae48c8345918,,,,,,,,,,,,,,,,,,,,
characters,Viking Girl,viking-girl,[],,Muggle,,,,Blue,[],Female,Blonde,,,https://static.wikia.nocookie.net/harrypotter/images/f/f6/VikingGirl.png,[],,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Viking_Girl,31b5f41a-daf3-442b-9563-8508d815d271,,,,,,,,,,,,,,,,,,,,
