id,name,gender,job,house,patronus,species,blood_status,loyalty,skills,birth,death,source,known_ingredients,effect,characteristics,incantation,type,entity_type,slug,alias_names,animagus,boggart,born,died,eye_color,family_members,hair_color,height,image,jobs,marital_status,nationality,romances,skin_color,titles,wands,weight,wiki,entity_id,category,creator,hand,light,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
,St Mungo's Welcome Witch,Female,,,,Human,,,,,,master,,,,,,characters,st-mungo-s-welcome-witch,[],,,,,Blue,[],Blonde,,https://static.wikia.nocookie.net/harrypotter/images/c/c6/Welcome_Witch.jpeg,['Welcome Witch'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/St_Mungo's_Welcome_Witch,ad154dbd-1183-485c-8b68-f2c131df5c00,,,,,,,,,,,,,,,,,
,Stoddard Withers,Male,,,,Human,,,,,,master,,,,,,characters,stoddard-withers,[],,,1642,1769 (aged 126-127),Blue,[],Grey,,https://static.wikia.nocookie.net/harrypotter/images/0/0d/Lord_Stoddard_Withers.jpg,['Magizoologist'],,,[],White,['Lord'],[],,https://harrypotter.fandom.com/wiki/Stoddard_Withers,947f6aa3-915b-4b63-ac35-267c8f8e4b19,,,,,,,,,,,,,,,,,
,Storeroom´s portrait,Male,,,,Human,,,,,,master,,,,,,characters,portrait-at-the-storeroom-sixth-floor,[],,,,Prior to 1991,,[],,,https://static.wikia.nocookie.net/harrypotter/images/8/85/Storeroom-1.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Portrait_at_the_Storeroom_(sixth_floor),e4aa1be9-0542-4615-8a9d-c694891f89a1,,,,,,,,,,,,,,,,,
,Stormswift,,,,,Hippogriff,,,,,,master,,,,,,characters,stormswift,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Stormswift,79ef4387-c245-4b29-9470-027c48aa0e85,,,,,,,,,,,,,,,,,
,Stoyanka Grozda,Female,,,,Human,,,,,,master,,,,,,characters,stoyanka-grozda,[],,,"After 1976, Bulgaria",,,[],,,,['Chaser for the Bulgarian National Quidditch team'],,Bulgarian,[],,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Stoyanka_Grozda,85fd24bf-66fe-4a9d-9de9-817507ae17ab,,,,,,,,,,,,,,,,,
,Strange Wizard,Male,,,,Human,,,,,,master,,,,,,characters,strange-wizard,[],,,Before 2008,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/1/13/Strange_Wizard.jpeg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Strange_Wizard,fd2fc0b8-6927-40e7-9920-34ceb2118388,,,,,,,,,,,,,,,,,
,Stuart Craggius,Male,,,,Human,,,,,,master,,,,,,characters,stuart-craggius,[],,,,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/8/84/StuartCraggius.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Stuart_Craggius,0bef1f65-f967-4c4e-8d51-f9f396957705,,,,,,,,,,,,,,,,,
,Stuart Craggy,Male,,Slytherin,,Human,,,,,,master,,,,,,characters,stuart-craggy,[],,,c. 1950s,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/f/f2/Slytherin_House_Captain%27s_Plaque.jpg,[],,British or Irish,[],,['Quidditch Captain'],[],,https://harrypotter.fandom.com/wiki/Stuart_Craggy,86b8e680-a2b9-43cb-b461-226e26ab8dc7,,,,,,,,,,,,,,,,,
,Stuart Hogg,Male,,,,Human,,,,,,master,,,,,,characters,stuart-hogg,[],,,"24 June 1992, Melrose, Scottish Borders",,,[],,,,['Rugby union player'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Stuart_Hogg,e03958e5-86a6-4a64-97d6-929abcca4476,,,,,,,,,,,,,,,,,
,Stuart Jones,Male,,,,Human,,,,,,master,,,,,,characters,stuart-jones,[],,,,,,[],,,,[],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Stuart_Jones,6ba68e8c-bc2d-4205-bdd1-2dde29cbcb5a,,,,,,,,,,,,,,,,,
,Stuart McKinley,Male,,Hufflepuff,,Human,,,,,,master,,,,,,characters,stuart-mckinley,[],,,31 August 1982 or earlier,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/4/4c/Stuart_McKinley.png,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Stuart_McKinley,9d1d38b4-f222-4c6c-830e-a3db52fb8c92,,,,,,,,,,,,,,,,,
,Stubby Boardman,Male,,,,Human,,,,,,master,,,,,,characters,stubby-boardman,[],,,,,,[],Dark (possibly),,,['Lead singer of The Hobgoblins'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Stubby_Boardman,262026db-93fc-46a8-b903-0d2af0b10221,,,,,,,,,,,,,,,,,
,Studying girls,Females,,,,Humans,,,,,,master,,,,,,characters,unidentified-studying-girls,[],,,c. 1981 or earlier,,,[],"Brown (two), blonde (one)",,https://static.wikia.nocookie.net/harrypotter/images/f/f4/Studyers.png,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_studying_girls,07555848-15dd-4ac8-b046-b40fcaa12793,,,,,,,,,,,,,,,,,
,Stunned Death Eater,Male,,,,Human,Pure-blood or half-blood (most likely),,,,,master,,,,,,characters,stunned-death-eater,[],,,1980s or earlier,,,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/9/93/Death_Eater_stunned.jpg,[],,,[],White,['Death Eater'],[],,https://harrypotter.fandom.com/wiki/Stunned_Death_Eater,462216e3-370b-4c7a-9d34-94e92cd458dc,,,,,,,,,,,,,,,,,
,Sturgis Podmore,Male,,,,Human,,,,,,master,,,,,,characters,sturgis-podmore,[],,,Between 8 September 1956 and 7 September 1957,,,"['Patrick Delaney-Podmore (possibly)', 'Hector Podmore (possibly)', 'Jugson Podmore (possibly)', 'Podmore family']",Straw-coloured,,https://static.wikia.nocookie.net/harrypotter/images/d/db/SturgisPodmorePM.png,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Sturgis_Podmore,f3ed030d-ecfd-4d1d-a33a-414b67440ce1,,,,,,,,,,,,,,,,,
,Suchrita,Female,,,,Human,Squib,,,,,master,,,,,,characters,suchrita,[],,,Before 1890,,,['Satyavati Shah (sister)'],,,,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Suchrita,e65dbafe-00a2-473f-9c3e-6e82b32e5a2d,,,,,,,,,,,,,,,,,
,Sudanese Obscurial met by Newton Scamander,Female,,,,Human (Obscurial),,,,,,master,,,,,,characters,sudanese-obscurial-met-by-newton-scamander,[],,,1918,"September 1926 (aged 8), Sudan",,[],,,,[],,Sudanese,[],,[],[],,https://harrypotter.fandom.com/wiki/Sudanese_Obscurial_met_by_Newton_Scamander,825b1674-a8d9-4dfe-9d25-558ef9218ceb,,,,,,,,,,,,,,,,,
,Sue Li,Female,,Ravenclaw,,Human,Half-blood,,,,,master,,,,,,characters,sue-li,[],,,Between 1 September 1979 and 31 August 1980,,,[],,,,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Sue_Li,21b5c991-70ea-4cd5-9f76-c87f2b49a2a2,,,,,,,,,,,,,,,,,
,Suenodi Satteirri,Male,,,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,suenodi-satteirri,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Suenodi_Satteirri,65066764-f7b9-4352-b9e4-e80ef45c6c93,,,,,,,,,,,,,,,,,
,Sugarfoot,,,,,Hippogriff,,,,,,master,,,,,,characters,sugarfoot,[],,,Before 1890,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/d/db/Prancehoof_and_Sugarfoot.jpeg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Sugarfoot,f37b843c-aeae-43db-84e1-2c7cb743767d,,,,,,,,,,,,,,,,,
,Sujita Tande,Female,,Gryffindor,,Human,,,,,,master,,,,,,characters,sujita-tande,[],,,31 August 1982 or earlier,,Green,"['Lina Tande (possibly)', 'Tande family']",Black,,https://static.wikia.nocookie.net/harrypotter/images/c/c3/Sujita_Tande.png,[],,British or Irish,[],Dark,[],[],,https://harrypotter.fandom.com/wiki/Sujita_Tande,609871d6-53ad-4beb-aa3c-97fc113ec7a9,,,,,,,,,,,,,,,,,
,Sullivan Fawley,Male,,Hufflepuff,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,sullivan-fawley,[],,,31 August 1982 or earlier,,Light brown,['Fawley family'],Black,,https://static.wikia.nocookie.net/harrypotter/images/b/b2/Sullivan_Fawley.png,[],,British or Irish,[],Fair,[],[],,https://harrypotter.fandom.com/wiki/Sullivan_Fawley,6a7cdd1b-7722-4da0-ba0c-0046ac4429eb,,,,,,,,,,,,,,,,,
,Summers,Male,,Hufflepuff,,Human,,,,,,master,,,,,,characters,summers,[],,,Between 1 November 1977 and 31 August 1983,,,[],,,,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Summers,cc9eb197-6b4b-4d6e-a651-1053b80a6da4,,,,,,,,,,,,,,,,,
,Sunita Mistry,Female,,,,Human,,,,,,master,,,,,,characters,sunita-mistry,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Sunita_Mistry,5ea25e45-9113-479f-91d2-212eeb67ecd9,,,,,,,,,,,,,,,,,
,Sunita Rani,Female,,,,Human,,,,,,master,,,,,,characters,sunita-rani,[],,,20th century,,,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/f/fd/Sunita_Rani_Indian_National_Quidditch_Team_Quidditch_Champions.png,['Chaser for the Indian National Quidditch team'],,Indian,[],,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Sunita_Rani,6d70d848-cc40-4289-ac2b-9a251bbbd731,,,,,,,,,,,,,,,,,
,Sun Li,Female,,,,Human,,,,,,master,,,,,,characters,sun-li,[],,,,,,[],Brown,,,['Player for the Chinese National Quidditch team'],,Chinese,[],Light tan,[],[],,https://harrypotter.fandom.com/wiki/Sun_Li,fea0c994-2844-4e7f-8ed9-f33179bb1975,,,,,,,,,,,,,,,,,
,Susan,Female,,,,Human,,,,,,master,,,,,,characters,susan,[],,,,,,['Mother'],,,,[],,Scottish,['William (lover)'],,[],[],,https://harrypotter.fandom.com/wiki/Susan,c2aa63de-065e-4062-a2d2-214da243d3ff,,,,,,,,,,,,,,,,,
,Susan Blancheflower,Female,,,,Human,,,,,,master,,,,,,characters,susan-blancheflower,[],,,"After 1976, United States of America",,,[],,,,['Keeper for the American National Quidditch team'],,,[],,['Keeper'],[],,https://harrypotter.fandom.com/wiki/Susan_Blancheflower,4b899129-a995-4942-91b5-0c85499ec642,,,,,,,,,,,,,,,,,
,Susan Bones,Female,,Hufflepuff,,Human,Half-blood,,,,,master,,,,,,characters,susan-bones,[],,Lord Voldemort,Between 1 September 1979 and 31 August 1980,,,"['Amelia Bones (aunt) †', 'Edgar Bones (uncle) †', 'Aunt by marriage †', 'First cousins †', 'Grandfather †', 'Grandmother †', 'Seraphina Bones (possible relative)', 'Effie Bones (possible relative)', 'Bones family']",,,https://static.wikia.nocookie.net/harrypotter/images/7/77/Susan01.png,[],,British or Irish,[],,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Susan_Bones,691c39ab-59fd-4f9f-adeb-214ad7007818,,,,,,,,,,,,,,,,,
,Susanna Hesleden,Female,,Ravenclaw,,Human,,,,,,master,,,,,,characters,susanna-hesleden,[],,,31 August 1982 or earlier,,Green,['Mrs Hesleden (mother)'],Brown,,https://static.wikia.nocookie.net/harrypotter/images/1/1f/Susanna_Hesleden.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Susanna_Hesleden,7b460735-bea7-420b-8a5f-6685742eacff,,,,,,,,,,,,,,,,,
,Susanna Hesleden's mother,Female,,,,Human,,,,,,master,,,,,,characters,susanna-hesleden-s-mother,[],,,,,,['Susanna Hesleden (daughter)'],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Susanna_Hesleden's_mother,440eeb96-a328-4f6b-8784-c0fbe15a2920,,,,,,,,,,,,,,,,,
,Susan's mother,Female,,,,Human,,,,,,master,,,,,,characters,susan-s-mother,[],,,,,,['Susan (daughter)'],,,,[],,Scottish,['William (lover)'],,[],[],,https://harrypotter.fandom.com/wiki/Susan's_mother,8c3d837e-42be-483c-9bae-f80d6bcfed52,,,,,,,,,,,,,,,,,
,Susie Sooth,Female,,,,Human,,,,,,master,,,,,,characters,susie-sooth,[],,,,,,[],,,,['Professional Seer'],,British,[],,[],[],,https://harrypotter.fandom.com/wiki/Susie_Sooth,c3acf9da-0e7d-4ed5-b470-8ebb06931927,,,,,,,,,,,,,,,,,
,Swati Pevekar,Female,,Ravenclaw,,Human,,,,,,master,,,,,,characters,swati-pevekar,[],,,31 August 1982 or earlier,,Green,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/b/b2/Swati_Pevekar.png,[],,British or Irish,[],Dark,[],[],,https://harrypotter.fandom.com/wiki/Swati_Pevekar,11182e9a-45a8-427a-b257-e94814c99767,,,,,,,,,,,,,,,,,
,Swooping Evil at the Magical Creatures Reserve,,,,,Swooping Evil,,,,,,master,,,,,,characters,swooping-evil-at-the-magical-creatures-reserve,[],,,Before or during the 1980s,,Yellow,[],,,https://static.wikia.nocookie.net/harrypotter/images/5/59/Swooping_Evil_MCR_HM.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Swooping_Evil_at_the_Magical_Creatures_Reserve,a254498c-c926-42bb-9583-4d468fa583c8,,,,,,,,,,,,,,,,,
,Swoopstikes,Male,,,,Human,,,,,,master,,,,,,characters,swoopstikes,[],,,,Between 1520 and 1991,,[],Grey,,https://static.wikia.nocookie.net/harrypotter/images/a/a5/Swoopstikes.jpg,"['Potions Master at Hogwarts School of Witchcraft and Wizardry', 'Entomologist']",,British or Irish,[],White,"['Professor', 'Potions Master']",[],,https://harrypotter.fandom.com/wiki/Swoopstikes,8626afa3-ab0a-47d8-8308-1b1266731983,,,,,,,,,,,,,,,,,
,Sybill Patricia Trelawney,Female,,Ravenclaw,Non-corporeal,Human,Half-blood,,,,,master,,,,,,characters,sybill-trelawney,['The False Prophet (by Lenny Pindlebrook)'],,Lord Voldemort,"9 March, in or before 1962",,,"['Father', 'Mother', 'Higglebottom (ex-husband)', 'Trelawney family', 'Higglebottom family (former in-laws)']",,,https://static.wikia.nocookie.net/harrypotter/images/5/5d/Sybill_Trelawney.JPG,"['Professor of Divination at Hogwarts School (1981–1996, 1997–?)', 'Head of the Divination Workshop at Hogwarts School (possibly)', 'Author']",Divorced,British or Irish,['Higglebottom (ex-husband)'],,['Professor'],"[""9½', hazel, unicorn hair""]",,https://harrypotter.fandom.com/wiki/Sybill_Trelawney,076c02f8-66ff-4209-af23-06339363cc8a,,,,,,,,,,,,,,,,,
,Sybill Trelawney's cat,,,,,Cat,,,,,,master,,,,,,characters,sybill-trelawney-s-cat,[],,,Pre 1993,,,[],Grey,,https://static.wikia.nocookie.net/harrypotter/images/2/24/Trelawney_cat_1.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Sybill_Trelawney's_cat,de0cbcde-8392-40a4-84a7-a6ddad1ea141,,,,,,,,,,,,,,,,,
,Sylvia,Female,,,,Human,Muggle,,,,,master,,,,,,characters,sylvia,[],,,,,,[],,,,['Recording artist'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Sylvia,34e8a300-22a0-4b52-bded-cd65d95d90bc,,,,,,,,,,,,,,,,,
,Sylvia Melville,Female,,Slytherin,,Human,,,,,,master,,,,,,characters,sylvia-melville,[],,,31 August 1982 or earlier,,Brown,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/b/bd/Sylvia_Melville.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Sylvia_Melville,9d84a116-a308-4a5a-8b3f-c819e4a43ed3,,,,,,,,,,,,,,,,,
,Sylvian Boigny,Female,,,,Human,,,,,,master,,,,,,characters,sylvian-boigny,[],,,"After 1976, Ivory Coast (possibly)",,,[],,,,['Seeker for the Ivorian National Quidditch team'],,Ivorian,[],,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Sylvian_Boigny,29a9503e-d407-4ee3-a73e-b1bc78b719db,,,,,,,,,,,,,,,,,
,Sylvian Jolicoeur,Male,,,,Human,,,,,,master,,,,,,characters,sylvian-jolicoeur,[],,,"after 1976, Haiti (possibly)",,,[],,,,['Seeker for the Haitian National Quidditch team'],,Haitiian,[],,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Sylvian_Jolicoeur,b9a028ec-52d7-4cc3-a598-ae1108cd5db9,,,,,,,,,,,,,,,,,
,Sylvia Pembroke,Female,,,,Human,,,,,,master,,,,,,characters,sylvia-pembroke,[],,,,Before 1890,,['Eldon Pembroke (possibly)'],Black,,https://static.wikia.nocookie.net/harrypotter/images/9/93/Sylvia_Pembroke_HL.png,['Aurologist'],,,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Sylvia_Pembroke,8cab0a0c-02ee-4381-9fae-aae45b82334d,,,,,,,,,,,,,,,,,
,Sylvie Garnier,Female,,,,Human,,,,,,master,,,,,,characters,sylvie-garnier,[],,,,,,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/f/fd/Sylvie_Garnier_QC.png,[],,,[],Brown,['Beater'],[],,https://harrypotter.fandom.com/wiki/Sylvie_Garnier,8cdd91c8-b33e-43a6-90a4-93bf75f18b70,,,,,,,,,,,,,,,,,
,Symposia Rawle,Female,,,Ladybird,Human,,,,,,master,,,,,,characters,symposia-rawle,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Symposia_Rawle,cc58802e-379f-49ac-9d1e-d4cd89c52563,,,,,,,,,,,,,,,,,
,Syna Hyslop,Female,,,,Human,,,,,,master,,,,,,characters,syna-hyslop,[],,,,,,"['Helixa Hyslop (twin sister)', 'Other unnamed relatives']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Syna_Hyslop,93ef919a-087b-43de-b2fe-1d949807b146,,,,,,,,,,,,,,,,,
,T,,,,,Human,,,,,,master,,,,,,characters,t-individual,[],,,Between 963 and 1879,,,[],,,,[],,British or Irish,['A'],,[],[],,https://harrypotter.fandom.com/wiki/T_(individual),4c1a0b2d-4679-4255-b753-740b8e6799c1,,,,,,,,,,,,,,,,,
,Tabitha Bainbridge,Female,,Slytherin,,Human,,,,,,master,,,,,,characters,tabitha-bainbridge,[],,,31 August 1982 or earlier,,Grey,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/1/11/Tabitha_Bainbridge.png,[],,British or Irish,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Tabitha_Bainbridge,1e84eea2-be68-46de-8509-c90cff356888,,,,,,,,,,,,,,,,,
,Tabitha Smithers,Female,,,,Human,,,,,,master,,,,,,characters,tabitha-smithers,[],,,,,,[],,,,[],,Welsh,[],,[],[],,https://harrypotter.fandom.com/wiki/Tabitha_Smithers,c398feac-21cb-4f4c-b56d-a5be68012ffe,,,,,,,,,,,,,,,,,
,Tabitha Snackwright,Female,,,,Human,,,,,,master,,,,,,characters,tabitha-snackwright,[],,,,,,[],,,,['Innkeeper'],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Tabitha_Snackwright,e2356640-a879-49ec-bdec-8ba10168901a,,,,,,,,,,,,,,,,,
,Tabitha Tabella,Female,,,,Human,,,,,,master,,,,,,characters,tabitha-tabella,['La Bella'],,,,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/0/0b/TabithaTabellaSmall.jpg,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Tabitha_Tabella,6b6fa754-4314-4d98-8508-60f4a779c428,,,,,,,,,,,,,,,,,
,Takashi Noda,Male,,Ravenclaw,,Human,,,,,,master,,,,,,characters,takashi-noda,[],,,31 August 1982 or earlier,,Brown,[],Black,,https://static.wikia.nocookie.net/harrypotter/images/e/ea/Takashi_Noda.png,[],,British or Irish,[],Dark,[],[],,https://harrypotter.fandom.com/wiki/Takashi_Noda,ec3d6e8f-ae6e-4ccb-8858-caa4c2c45615,,,,,,,,,,,,,,,,,
,Talbott Winger,Male,,Ravenclaw,,Human,Pure-blood or half-blood,,,,,master,,,,,,characters,talbott-winger,[],Eagle,,Between 1 September 1972 and 31 August 1973,,Orange,"['Father †', 'Mother †', 'Grandmother', 'Winger family']",Brown ombré,,https://static.wikia.nocookie.net/harrypotter/images/4/45/Talbott_Winger_HM8.png,['Hit Wizard'],,British or Irish,"[""Jacob's sibling (possibly)""]",Bronze,[],[],,https://harrypotter.fandom.com/wiki/Talbott_Winger,8b99008e-7d8c-4ab6-bf3a-e0ec3b5a3a30,,,,,,,,,,,,,,,,,
,Talbott Winger's father,Male,,,,Human,,,,,,master,,,,,,characters,talbott-winger-s-father,[],,,,Between 1978 and 1981,,"['Wife †', 'Talbott Winger (son)', 'Winger family']",,,,['Writer for the Daily Prophet'],Married,British,['Wife †'],,[],[],,https://harrypotter.fandom.com/wiki/Talbott_Winger's_father,4d7e9ef0-0140-4446-aa39-4918dfcc5feb,,,,,,,,,,,,,,,,,
,Talbott Winger's grandmother,Female,,,,Human,,,,,,master,,,,,,characters,talbott-winger-s-grandmother,[],,,,,,"['Son or son-in-law †', 'Daughter or daughter-in-law †', 'Talbott Winger (grandson)']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Talbott_Winger's_grandmother,22733d0f-5ddd-408b-a05e-f687b4b970ed,,,,,,,,,,,,,,,,,
,Talbott Winger's mother,Female,,,,Human,,,,,,master,,,,,,characters,talbott-winger-s-mother,[],White Swan,,,Between 1978 and 1981,,"['Husband †', 'Talbott Winger (son)', 'Winger family']",,,,['Healer'],Married,British,['Husband †'],,[],[],,https://harrypotter.fandom.com/wiki/Talbott_Winger's_mother,23dbdcdc-c838-4e9c-9e84-fb4c0ebbbeeb,,,,,,,,,,,,,,,,,
,Tall Auror,Male,,,,Human,,,,,,master,,,,,,characters,tall-auror,[],,,Before 1932,,,[],,,https://static.wikia.nocookie.net/harrypotter/images/f/f1/Tall_Auror_SOD_deleted_scene.png,['Auror'],,German,[],,[],[],,https://harrypotter.fandom.com/wiki/Tall_Auror,99d3653d-b5bf-4631-9cd4-d46dd866f783,,,,,,,,,,,,,,,,,
,Tall goblin,Male,,,,Goblin,,,,,,master,,,,,,characters,tall-goblin,[],,,,,Black,[],Grey,,https://static.wikia.nocookie.net/harrypotter/images/9/97/TallGoblin.jpg,['Bank Teller at Gringotts Wizarding Bank'],,,[],Light,[],[],,https://harrypotter.fandom.com/wiki/Tall_goblin,72479994-46b1-4e00-9793-c72f66e4ec00,,,,,,,,,,,,,,,,,
,Tamotsu Iwamoto,Male,,,,Human,,,,,,master,,,,,,characters,tamotsu-iwamoto,[],,,,,,[],Green (Mohican),,https://static.wikia.nocookie.net/harrypotter/images/4/41/Tamotsu_Iwamoto_QWC.jpg,['Keeper for the Japanese National Quidditch team'],,Japanese,[],Pale,['Keeper'],[],,https://harrypotter.fandom.com/wiki/Tamotsu_Iwamoto,257a5522-0354-4932-bad8-9810645889ad,,,,,,,,,,,,,,,,,
,Tamsin Applebee,Female,,Hufflepuff,,Human,,,,,,master,,,,,,characters,tamsin-applebee,[],,,On or before 31 August 1982,,Brown,[],Brown,,https://static.wikia.nocookie.net/harrypotter/images/4/48/Tamsin_Applebee.png,[],,British or Irish,[],White,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Tamsin_Applebee,a4411ba9-72aa-4290-91dd-67dbbd4c99a8,,,,,,,,,,,,,,,,,
,Tamsin Hillicker,Female,,,,,,,,,,master,,,,,,characters,tamsin-hillicker,[],,,,,,"['Iola Hillicker (relative)', 'Hillicker family']",,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Tamsin_Hillicker,c25872e2-1cd1-49c9-987f-fe701dac5bc7,,,,,,,,,,,,,,,,,
,Tangwystl Goshawk,Female,,,,Human,,,,,,master,,,,,,characters,tangwystl-goshawk,[],,,1921 or earlier,,,"['Mother', 'Father', 'Diadema Goshawk (sister)', 'Romilda Goshawk (sister)', 'Five more sisters', 'Miranda Goshawk (younger sister)', 'Several aunts and uncles', 'Several cousins', 'Grandmother', 'Goshawk family']",,,https://static.wikia.nocookie.net/harrypotter/images/9/9a/Goshawk_family.png,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Tangwystl_Goshawk,b95e2dc6-1bc5-4dee-813a-59ee63c69b16,,,,,,,,,,,,,,,,,
,Tanner Van Burm,Male,,Gryffindor,,Human,,,,,,master,,,,,,characters,tanner-van-burm,[],,,,,,[],,,,[],,British or Irish,[],,[],[],,https://harrypotter.fandom.com/wiki/Tanner_Van_Burm,5e1ca15f-9c9a-4843-bba3-56d4331821a2,,,,,,,,,,,,,,,,,
,Tarek,Male,,,,Human,,,,,,master,,,,,,characters,tarek,[],,,,,,['Ada (fiancée)'],,,,[],Engaged (as of February 1890),,['Ada (fiancée)'],,[],[],,https://harrypotter.fandom.com/wiki/Tarek,ef394da3-cbad-4b16-9c53-d161c9ec72bd,,,,,,,,,,,,,,,,,
,Tarōbō Amachi,Male,,,,Human,,,,,,master,,,,,,characters,tarobo-amachi,['Amachi-kun (by Yumi Ito)'],,,1990s,,Grey,[],Red,,https://static.wikia.nocookie.net/harrypotter/images/5/5e/Tar%C5%8Db%C5%8D_Amachi_MA.jpeg,[],,Japanese,[],White,[],[],,https://harrypotter.fandom.com/wiki/Tarōbō_Amachi,390aed12-87a0-4fe0-b84c-a1731a88aede,,,,,,,,,,,,,,,,,
,Tarquin McTavish,Male,,,,Human,,,,,,master,,,,,,characters,tarquin-mctavish,[],,,1955,,Blue,"['Torquil McTavish (possibly)', 'McTavish family']",Red,,https://static.wikia.nocookie.net/harrypotter/images/a/a6/TarquinMcTavish.png,[],,,[],White,[],[],,https://harrypotter.fandom.com/wiki/Tarquin_McTavish,4ba42fcf-23de-4345-9207-32e301f0c477,,,,,,,,,,,,,,,,,
,Tarquin McTavish's neighbour,,,,,Human,Muggle,,,,,master,,,,,,characters,tarquin-mctavish-s-neighbour,[],,,,,,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Tarquin_McTavish's_neighbour,3a30632d-dd9d-49bb-8230-bf657d441567,,,,,,,,,,,,,,,,,
,Tarragon,Male,,,,Dog,,,,,,master,,,,,,characters,tarragon,[],,,,Before the 1988–1989 school year (possibly),,[],,,,[],,,[],,[],[],,https://harrypotter.fandom.com/wiki/Tarragon,3fe43696-da8b-4224-9e01-2735dfa2c29f,,,,,,,,,,,,,,,,,
